                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 1.4794,                 1.0713,                 1.2303,                0.69675,                0.49014,                0.62007,                0.37996,                  1.726,                 1.3715,                  1.327,              0.0098961,              0.0098961,              0.0098961
                     80,                 1.5273,                 1.1401,                 1.1868,                0.70267,                0.47525,                0.61988,                0.38686,                 1.6812,                 1.3654,                 1.2952,              0.0098934,              0.0098934,              0.0098934
                     81,                 1.5395,                 1.1014,                 1.1922,                 0.6618,                0.48602,                0.60742,                0.37131,                 1.7162,                 1.3507,                 1.3239,              0.0098907,              0.0098907,              0.0098907
                     82,                 1.4666,                 1.0435,                 1.1949,                0.66905,                0.50227,                0.61606,                0.37799,                 1.6769,                 1.2981,                    1.3,               0.009888,               0.009888,               0.009888
                     83,                 1.4859,                 1.0336,                 1.2372,                0.70748,                0.46302,                0.61045,                0.37648,                 1.7137,                 1.3779,                 1.3173,              0.0098852,              0.0098852,              0.0098852
                     84,                 1.4589,                 1.0402,                 1.1892,                0.66136,                0.49116,                0.61041,                0.37446,                 1.7167,                 1.3586,                 1.3196,              0.0098824,              0.0098824,              0.0098824
                     85,                 1.5661,                 1.0905,                 1.2126,                0.71104,                0.47529,                0.60918,                0.36908,                 1.7561,                 1.3357,                 1.3379,              0.0098796,              0.0098796,              0.0098796
                     86,                 1.4699,                0.99185,                 1.2036,                0.71975,                 0.4522,                0.60535,                0.36775,                 1.7626,                 1.3928,                 1.3602,              0.0098767,              0.0098767,              0.0098767
                     87,                 1.5965,                 1.0942,                 1.2311,                0.70893,                0.46945,                0.61563,                0.38066,                 1.7056,                 1.3221,                  1.307,              0.0098738,              0.0098738,              0.0098738
                     88,                 1.4662,                 1.0172,                 1.1885,                0.66061,                0.50942,                0.62205,                0.38933,                 1.6637,                 1.3293,                 1.2998,              0.0098709,              0.0098709,              0.0098709
                     89,                 1.5469,                  1.017,                 1.2357,                0.70473,                0.47165,                0.61482,                0.38962,                 1.6656,                 1.3345,                 1.2935,              0.0098679,              0.0098679,              0.0098679
                     90,                 1.4467,                0.95134,                 1.1793,                0.70046,                0.44746,                0.59831,                0.36381,                 1.7495,                  1.468,                 1.3388,              0.0098649,              0.0098649,              0.0098649
                     91,                   1.48,                 1.0012,                 1.1886,                0.69176,                0.48312,                0.61062,                0.36852,                 1.7199,                 1.3507,                 1.3272,              0.0098619,              0.0098619,              0.0098619
                     92,                 1.5014,                 1.0311,                 1.1973,                0.70617,                0.47815,                0.62003,                0.37995,                 1.7107,                 1.3226,                 1.3229,              0.0098588,              0.0098588,              0.0098588
                     93,                 1.4812,                0.99087,                  1.182,                0.71158,                0.47352,                0.60986,                0.36598,                 1.7037,                 1.3314,                 1.3123,              0.0098557,              0.0098557,              0.0098557
                     94,                 1.4944,                0.95364,                 1.1785,                0.65523,                0.47841,                0.59215,                0.36606,                  1.702,                 1.3681,                 1.3099,              0.0098525,              0.0098525,              0.0098525
                     95,                 1.4557,                0.99441,                 1.2043,                0.63648,                0.48863,                0.59915,                0.35526,                 1.7385,                 1.3538,                 1.3305,              0.0098494,              0.0098494,              0.0098494
                     96,                 1.4682,                 1.0087,                 1.1822,                0.64905,                0.47734,                0.59807,                0.34666,                 1.8477,                 1.4435,                 1.3944,              0.0098462,              0.0098462,              0.0098462
                     97,                  1.468,                0.97296,                 1.2099,                0.65326,                0.50209,                0.61325,                0.37519,                 1.6839,                 1.3253,                 1.3149,              0.0098429,              0.0098429,              0.0098429
                     98,                 1.5249,                0.96542,                 1.1709,                0.62886,                0.53981,                0.62595,                0.36296,                 1.7915,                 1.3408,                 1.3675,              0.0098396,              0.0098396,              0.0098396
                     99,                 1.5014,                0.97345,                 1.1978,                0.67508,                0.49097,                0.61014,                0.37082,                 1.7096,                 1.3305,                 1.3242,              0.0098363,              0.0098363,              0.0098363
                    100,                  1.424,                0.92822,                 1.2053,                0.71017,                0.50199,                0.62922,                0.38024,                 1.7396,                 1.3156,                 1.3371,               0.009833,               0.009833,               0.009833
                    101,                 1.4222,                0.94456,                 1.1673,                0.69672,                 0.4733,                0.61382,                0.37484,                 1.7055,                 1.3974,                 1.3118,              0.0098296,              0.0098296,              0.0098296
                    102,                 1.4372,                  1.007,                 1.1507,                0.69097,                0.49793,                0.60816,                0.37009,                 1.6859,                 1.3383,                 1.3055,              0.0098262,              0.0098262,              0.0098262
                    103,                 1.4046,                 0.9611,                 1.1466,                0.70173,                0.50174,                0.63273,                0.38479,                 1.6961,                 1.3132,                 1.3139,              0.0098228,              0.0098228,              0.0098228
                    104,                 1.6003,                 1.0186,                 1.2659,                0.71238,                 0.4871,                0.62011,                0.37943,                  1.725,                 1.3558,                 1.3291,              0.0098193,              0.0098193,              0.0098193
                    105,                 1.4242,                 0.9174,                 1.1736,                0.71554,                0.46997,                0.61932,                0.37817,                 1.7241,                 1.3993,                 1.3481,              0.0098158,              0.0098158,              0.0098158
                    106,                 1.4458,                0.94397,                 1.1881,                  0.706,                0.48756,                0.62054,                0.37627,                 1.7278,                 1.3364,                 1.3459,              0.0098123,              0.0098123,              0.0098123
                    107,                 1.4025,                0.83319,                 1.2051,                0.63349,                0.54143,                0.63323,                0.37036,                 1.7658,                 1.3148,                  1.365,              0.0098087,              0.0098087,              0.0098087
                    108,                 1.4255,                0.88592,                 1.1942,                0.70957,                0.47588,                0.61021,                0.35315,                 1.8096,                   1.37,                 1.3954,              0.0098051,              0.0098051,              0.0098051
                    109,                 1.4761,                0.94146,                 1.1966,                0.73147,                0.50004,                0.62892,                0.38014,                 1.7006,                  1.299,                 1.3252,              0.0098015,              0.0098015,              0.0098015
                    110,                 1.4243,                 0.9069,                 1.1607,                0.71203,                0.48183,                0.62297,                0.37782,                 1.7233,                 1.3191,                 1.3367,              0.0097978,              0.0097978,              0.0097978
                    111,                 1.4475,                 0.9148,                 1.1748,                 0.6051,                0.50903,                0.59529,                 0.3532,                 1.7417,                 1.3882,                 1.3607,              0.0097941,              0.0097941,              0.0097941
                    112,                  1.387,                0.88845,                  1.167,                0.66801,                 0.4986,                0.60878,                0.36622,                 1.7277,                 1.3734,                 1.3402,              0.0097904,              0.0097904,              0.0097904
                    113,                 1.4367,                 0.9427,                 1.1494,                0.66534,                0.49583,                0.61214,                0.36374,                 1.7366,                 1.3846,                 1.3458,              0.0097866,              0.0097866,              0.0097866
                    114,                 1.4296,                0.91036,                 1.1605,                0.68406,                0.48849,                0.60933,                0.36987,                 1.7198,                 1.3603,                 1.3376,              0.0097828,              0.0097828,              0.0097828
                    115,                  1.419,                0.90467,                 1.1445,                 0.6997,                0.50665,                0.63136,                0.37015,                 1.7485,                 1.3651,                 1.3486,               0.009779,               0.009779,               0.009779
                    116,                 1.4649,                  0.932,                 1.1317,                0.65062,                0.52977,                0.62599,                0.38215,                 1.6844,                 1.3336,                 1.3109,              0.0097751,              0.0097751,              0.0097751
                    117,                 1.4551,                0.91882,                 1.1502,                0.67282,                 0.4875,                0.60799,                0.36668,                 1.7516,                 1.3967,                 1.3523,              0.0097712,              0.0097712,              0.0097712
                    118,                 1.3741,                0.84371,                 1.1506,                0.65251,                0.53158,                0.63204,                0.37917,                 1.7284,                 1.3395,                 1.3494,              0.0097673,              0.0097673,              0.0097673
                    119,                 1.3945,                0.84353,                 1.1576,                0.68539,                0.50499,                0.62739,                0.37161,                 1.7568,                 1.3186,                 1.3612,              0.0097633,              0.0097633,              0.0097633
                    120,                 1.3833,                0.82041,                 1.1542,                0.66188,                0.52679,                0.63436,                0.38136,                 1.7087,                 1.3008,                 1.3292,              0.0097593,              0.0097593,              0.0097593
                    121,                 1.3923,                0.83912,                 1.1496,                0.63848,                0.54655,                0.63804,                0.37211,                 1.8155,                 1.3598,                 1.4021,              0.0097553,              0.0097553,              0.0097553
                    122,                 1.3754,                0.81958,                 1.1665,                  0.693,                0.50608,                0.63022,                0.38253,                 1.7232,                 1.3287,                 1.3465,              0.0097512,              0.0097512,              0.0097512
                    123,                 1.4055,                0.85163,                 1.1671,                0.68206,                0.51206,                0.62375,                 0.3759,                 1.7288,                 1.3259,                 1.3534,              0.0097471,              0.0097471,              0.0097471
                    124,                 1.4298,                0.84102,                 1.1676,                0.69683,                0.51389,                0.63932,                0.38843,                 1.7056,                 1.3284,                   1.33,               0.009743,               0.009743,               0.009743
                    125,                 1.4029,                0.81605,                 1.1394,                0.75073,                0.48111,                0.63063,                0.37862,                 1.7669,                 1.3751,                 1.3679,              0.0097388,              0.0097388,              0.0097388
                    126,                 1.3846,                0.82376,                 1.1258,                0.68545,                0.51113,                0.63338,                0.37212,                 1.7748,                 1.3322,                  1.375,              0.0097347,              0.0097347,              0.0097347
