                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.64961,                 1.4379,                 1.1688,                 0.7683,                0.40039,                0.59688,                0.36952,                0.79077,                 2.5204,                 1.2779,              0.0099753,              0.0099753,              0.0099753
                     97,                0.63482,                 1.3749,                 1.1717,                0.76151,                0.43729,                0.61343,                 0.3818,                0.76048,                 2.2685,                 1.2548,              0.0099748,              0.0099748,              0.0099748
                     98,                0.64778,                 1.4602,                 1.1782,                0.77055,                 0.4192,                 0.6046,                0.37466,                0.76397,                  2.343,                 1.2553,              0.0099742,              0.0099742,              0.0099742
                     99,                0.62401,                 1.3884,                 1.1569,                 0.8107,                0.39714,                0.61451,                0.38271,                0.79442,                  2.763,                 1.3011,              0.0099737,              0.0099737,              0.0099737
                    100,                0.64753,                 1.4194,                 1.2055,                 0.7484,                 0.4239,                0.59966,                0.37752,                0.77322,                  2.306,                 1.2616,              0.0099732,              0.0099732,              0.0099732
                    101,                0.65949,                 1.4725,                 1.2272,                0.74891,                0.49757,                0.64487,                0.39779,                0.75864,                 2.2552,                 1.2436,              0.0099726,              0.0099726,              0.0099726
                    102,                0.68625,                 1.5551,                 1.2017,                0.78883,                0.46631,                0.63795,                0.39875,                0.75959,                 2.2934,                 1.2454,              0.0099721,              0.0099721,              0.0099721
                    103,                0.63069,                 1.3242,                 1.1847,                0.78894,                 0.4627,                0.64005,                0.40127,                0.74902,                 2.2411,                 1.2354,              0.0099715,              0.0099715,              0.0099715
                    104,                0.63297,                 1.4028,                 1.1793,                0.79059,                0.40316,                0.60592,                0.37918,                0.76356,                 2.2794,                 1.2527,              0.0099709,              0.0099709,              0.0099709
                    105,                0.67754,                 1.4484,                 1.1868,                0.82289,                0.42138,                 0.6334,                0.39047,                0.76774,                 2.1965,                 1.2514,              0.0099704,              0.0099704,              0.0099704
                    106,                0.64999,                 1.3695,                 1.1887,                0.79908,                0.45307,                0.63952,                0.39532,                0.76271,                 2.2608,                 1.2557,              0.0099698,              0.0099698,              0.0099698
                    107,                0.64863,                 1.3365,                 1.2023,                 0.7544,                 0.4474,                0.61472,                0.38486,                0.76849,                 2.2518,                  1.259,              0.0099692,              0.0099692,              0.0099692
                    108,                0.63913,                 1.3786,                 1.1625,                0.74536,                0.40912,                0.58912,                0.36188,                0.79238,                 2.3799,                 1.2824,              0.0099686,              0.0099686,              0.0099686
                    109,                0.65135,                 1.3312,                 1.1909,                0.74943,                0.47175,                0.62448,                 0.3733,                0.81327,                 2.2971,                 1.3081,              0.0099681,              0.0099681,              0.0099681
                    110,                0.68255,                 1.4287,                 1.1615,                0.71742,                0.48817,                0.61279,                0.36213,                0.80497,                 2.2668,                 1.3016,              0.0099675,              0.0099675,              0.0099675
                    111,                0.64362,                 1.3357,                 1.1418,                 0.6857,                0.49332,                0.61103,                0.36062,                0.80419,                 2.2725,                 1.3001,              0.0099669,              0.0099669,              0.0099669
                    112,                0.64076,                 1.3166,                 1.1455,                0.73719,                0.50358,                0.64281,                0.38043,                0.80449,                 2.3601,                 1.3085,              0.0099663,              0.0099663,              0.0099663
                    113,                 0.6244,                  1.293,                 1.1502,                0.69624,                0.52192,                0.62923,                 0.3813,                0.78369,                 2.2898,                 1.2895,              0.0099656,              0.0099656,              0.0099656
                    114,                0.62501,                 1.3045,                 1.1316,                0.72377,                0.53208,                0.64783,                0.39275,                 0.7688,                 2.2797,                 1.2619,               0.009965,               0.009965,               0.009965
                    115,                0.61715,                  1.284,                  1.145,                0.76281,                 0.4926,                0.64687,                0.39688,                0.77872,                 2.4099,                 1.2827,              0.0099644,              0.0099644,              0.0099644
                    116,                0.63799,                 1.2694,                 1.1657,                0.76332,                0.48341,                0.63801,                0.39017,                 0.7771,                 2.3018,                 1.2666,              0.0099638,              0.0099638,              0.0099638
                    117,                0.62978,                 1.2431,                 1.1506,                0.72281,                0.47863,                0.61907,                0.37542,                 0.7881,                 2.2778,                 1.2872,              0.0099632,              0.0099632,              0.0099632
                    118,                0.65491,                 1.6386,                  1.154,                0.77187,                0.40914,                0.59996,                0.35749,                0.81974,                 2.6501,                 1.3194,              0.0099625,              0.0099625,              0.0099625
                    119,                0.62991,                 1.3188,                 1.1636,                0.80872,                0.47205,                0.65278,                0.40462,                0.76532,                 2.2803,                 1.2564,              0.0099619,              0.0099619,              0.0099619
                    120,                0.63104,                 1.2752,                  1.143,                0.80713,                0.48697,                0.65694,                0.40872,                0.76989,                 2.2843,                 1.2638,              0.0099612,              0.0099612,              0.0099612
                    121,                0.61198,                 1.2281,                 1.1454,                0.75183,                0.47245,                0.62942,                0.39567,                0.75908,                 2.3152,                 1.2546,              0.0099606,              0.0099606,              0.0099606
                    122,                0.64107,                 1.4073,                 1.1302,                 0.7777,                0.49066,                0.65094,                0.40647,                0.76348,                 2.3112,                 1.2508,              0.0099599,              0.0099599,              0.0099599
                    123,                0.61789,                 1.2311,                 1.1297,                0.73173,                0.48547,                0.62535,                0.38559,                0.77416,                 2.3575,                 1.2725,              0.0099593,              0.0099593,              0.0099593
                    124,                0.59591,                 1.2096,                 1.1321,                0.80698,                0.44626,                0.63805,                0.38854,                0.79377,                 2.4568,                 1.2955,              0.0099586,              0.0099586,              0.0099586
                    125,                 0.5964,                 1.2514,                 1.1161,                0.86389,                0.41738,                0.65208,                 0.4015,                0.79479,                 2.5007,                 1.2977,              0.0099579,              0.0099579,              0.0099579
                    126,                0.61138,                 1.2727,                 1.1151,                0.79918,                0.40243,                0.60824,                0.38013,                0.78709,                 2.4814,                 1.2913,              0.0099572,              0.0099572,              0.0099572
                    127,                0.60892,                 1.2918,                 1.1153,                0.72484,                0.49201,                0.63309,                0.38066,                0.81964,                 2.5055,                 1.3439,              0.0099565,              0.0099565,              0.0099565
                    128,                0.61575,                 1.2599,                 1.1282,                0.79039,                0.44838,                0.63451,                0.39978,                0.76846,                 2.4015,                  1.271,              0.0099558,              0.0099558,              0.0099558
                    129,                0.60246,                 1.2607,                 1.1054,                0.74621,                0.49577,                0.64223,                0.39838,                0.77405,                 2.4094,                 1.2747,              0.0099551,              0.0099551,              0.0099551
                    130,                0.63037,                 1.2915,                 1.1386,                0.78803,                0.47745,                0.64843,                0.40171,                0.76141,                 2.3136,                 1.2554,              0.0099544,              0.0099544,              0.0099544
                    131,                0.58787,                 1.2434,                 1.1013,                 0.7414,                0.44537,                0.60637,                0.37298,                0.77816,                 2.4169,                 1.2869,              0.0099537,              0.0099537,              0.0099537
                    132,                0.61525,                 1.2749,                 1.1442,                0.73797,                0.43659,                0.60583,                0.37726,                0.76785,                 2.4439,                 1.2699,               0.009953,               0.009953,               0.009953
