                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.82343,                 3.1492,                 1.2797,                0.75861,                 0.1287,                0.44545,                0.28145,                0.81636,                 3.2278,                 1.2838,              0.0099663,              0.0099663,              0.0099663
                    113,                0.84051,                 3.0235,                 1.2349,                0.69376,                0.19743,                0.44641,                0.27308,                0.84949,                 3.2172,                 1.3194,              0.0099656,              0.0099656,              0.0099656
                    114,                0.80175,                 2.7911,                 1.2244,                0.68581,                0.18239,                0.43745,                0.28496,                0.79927,                  3.182,                 1.2726,               0.009965,               0.009965,               0.009965
                    115,                0.80749,                 2.8573,                 1.2579,                0.69449,                0.19797,                 0.4504,                0.29254,                0.78879,                 2.9337,                 1.2538,              0.0099644,              0.0099644,              0.0099644
                    116,                0.79717,                 6.3082,                 1.2358,                0.74362,                0.09447,                0.42043,                0.26725,                 1.0961,                 4.5402,                 1.6242,              0.0099638,              0.0099638,              0.0099638
                    117,                0.80846,                 2.8531,                   1.25,                 0.7337,                0.21404,                0.47726,                0.30832,                0.80267,                 2.8599,                 1.2585,              0.0099632,              0.0099632,              0.0099632
                    118,                0.81142,                 2.9914,                 1.2342,                0.74224,                0.20013,                0.47753,                0.30663,                0.83345,                 3.1208,                 1.2867,              0.0099625,              0.0099625,              0.0099625
                    119,                0.78125,                 4.0175,                  1.204,                0.74651,                0.20923,                0.47949,                0.31261,                 0.7841,                  2.857,                 1.2276,              0.0099619,              0.0099619,              0.0099619
                    120,                 0.7924,                 2.8765,                  1.207,                0.71846,                 0.2547,                0.49185,                0.31725,                0.78572,                 2.7486,                 1.2283,              0.0099612,              0.0099612,              0.0099612
                    121,                0.84279,                 2.9648,                  1.262,                0.69093,                0.23188,                0.46675,                0.29816,                0.79993,                 3.0497,                 1.2616,              0.0099606,              0.0099606,              0.0099606
                    122,                0.81152,                 2.9372,                 1.2805,                0.67122,                0.26781,                0.47407,                0.30627,                0.78949,                 2.8231,                   1.25,              0.0099599,              0.0099599,              0.0099599
                    123,                0.83402,                  2.945,                 1.3048,                0.76214,                0.21293,                0.48875,                0.30564,                0.79556,                 2.8752,                 1.2519,              0.0099593,              0.0099593,              0.0099593
                    124,                0.88852,                 3.0896,                 1.3651,                0.76502,                0.17209,                0.47062,                0.29457,                0.83838,                 3.2504,                 1.3031,              0.0099586,              0.0099586,              0.0099586
                    125,                0.92357,                 3.3828,                 1.3484,                0.79012,                0.16544,                0.48004,                0.31832,                0.78277,                 2.8257,                 1.2475,              0.0099579,              0.0099579,              0.0099579
                    126,                0.81292,                 3.1271,                 1.2757,                0.66506,                0.27698,                0.47729,                0.29409,                0.82613,                 2.8348,                 1.2633,              0.0099572,              0.0099572,              0.0099572
                    127,                 0.8118,                 2.9778,                 1.2703,                0.72876,                0.19794,                0.46757,                0.30351,                0.79101,                 2.9193,                 1.2435,              0.0099565,              0.0099565,              0.0099565
                    128,                0.83019,                 3.1023,                 1.2353,                0.68289,                0.24655,                0.47125,                0.29775,                0.80446,                 2.8029,                 1.2376,              0.0099558,              0.0099558,              0.0099558
                    129,                0.78297,                 2.7534,                 1.2854,                0.74369,                0.14613,                0.44546,                0.28589,                0.78934,                 2.9567,                 1.2425,              0.0099551,              0.0099551,              0.0099551
                    130,                0.80306,                 2.8522,                 1.2455,                0.69756,                0.28996,                0.49956,                0.31844,                 0.7776,                 2.6709,                 1.2252,              0.0099544,              0.0099544,              0.0099544
                    131,                0.78903,                 2.7273,                 1.2229,                0.74787,                0.15462,                0.45354,                0.29366,                 0.7832,                 2.8112,                 1.2319,              0.0099537,              0.0099537,              0.0099537
                    132,                0.78099,                 2.8598,                 1.2361,                0.73288,                0.28177,                0.51336,                0.33402,                0.77511,                 2.6462,                 1.2237,               0.009953,               0.009953,               0.009953
