                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.75788,                 2.5238,                 1.4051,                0.74983,                0.43407,                0.61088,                 0.3771,                0.77934,                 2.5837,                 1.2302,              0.0099923,              0.0099923,              0.0099923
                     55,                0.77422,                  2.604,                  1.392,                0.73801,                0.37393,                0.56807,                0.35023,                0.79084,                 2.6287,                 1.2437,               0.009992,               0.009992,               0.009992
                     56,                0.76365,                 2.3739,                 1.3764,                0.71584,                0.42596,                 0.5853,                0.34817,                0.80114,                 2.5777,                 1.2404,              0.0099917,              0.0099917,              0.0099917
                     57,                0.75707,                 2.3566,                 1.3679,                  0.765,                0.49713,                0.65249,                0.38273,                0.78322,                  2.496,                 1.2273,              0.0099914,              0.0099914,              0.0099914
                     58,                0.76268,                 2.4442,                  1.446,                0.72823,                0.33483,                0.54126,                0.33355,                 0.8166,                 2.9172,                 1.2893,              0.0099911,              0.0099911,              0.0099911
                     59,                0.75896,                 2.5227,                 1.3731,                0.68879,                0.39826,                0.56217,                 0.3262,                0.85707,                 3.0076,                 1.3233,              0.0099908,              0.0099908,              0.0099908
                     60,                0.76864,                 3.9273,                 1.3815,                0.71259,                0.48129,                0.61358,                0.37247,                0.77076,                 2.4982,                 1.2237,              0.0099905,              0.0099905,              0.0099905
                     61,                 0.7503,                 2.3814,                 1.3738,                0.72989,                0.47187,                0.62005,                0.37111,                0.78096,                 2.5245,                 1.2364,              0.0099901,              0.0099901,              0.0099901
                     62,                0.75482,                 2.4697,                 1.3621,                0.75431,                0.44265,                0.61363,                0.37749,                0.76945,                 2.4961,                  1.221,              0.0099898,              0.0099898,              0.0099898
                     63,                0.74839,                 2.4004,                  1.391,                0.79236,                0.47597,                0.64808,                0.39299,                0.77843,                 2.4538,                  1.229,              0.0099895,              0.0099895,              0.0099895
                     64,                0.74372,                 2.2842,                 1.3741,                0.71854,                0.49459,                0.62962,                0.37938,                0.77376,                 2.4698,                 1.2173,              0.0099891,              0.0099891,              0.0099891
                     65,                0.75797,                 2.4948,                 1.4123,                0.74737,                0.50557,                0.65388,                0.39915,                0.76745,                 2.4851,                 1.2103,              0.0099888,              0.0099888,              0.0099888
                     66,                0.76017,                 2.4379,                 1.3814,                0.73588,                0.50783,                0.65446,                0.39595,                0.76874,                 2.5032,                 1.2169,              0.0099884,              0.0099884,              0.0099884
                     67,                 0.7484,                 2.3541,                 1.3681,                0.74194,                0.51879,                0.65488,                0.39394,                0.78325,                 2.4216,                 1.2259,              0.0099881,              0.0099881,              0.0099881
                     68,                0.73728,                 2.2112,                 1.3509,                0.76621,                 0.4809,                0.64207,                0.39267,                0.78226,                 2.4603,                 1.2305,              0.0099877,              0.0099877,              0.0099877
                     69,                0.74581,                 3.4794,                 1.3438,                0.76486,                0.43774,                0.61222,                0.36287,                0.80322,                 2.6755,                 1.2585,              0.0099873,              0.0099873,              0.0099873
                     70,                0.74746,                 2.4248,                 1.4053,                0.72202,                0.49111,                0.62934,                0.37455,                0.77385,                 2.4694,                 1.2267,               0.009987,               0.009987,               0.009987
                     71,                0.73207,                 2.3491,                 1.3641,                0.71815,                0.48817,                0.62588,                0.37757,                0.77054,                 2.4938,                 1.2253,              0.0099866,              0.0099866,              0.0099866
                     72,                0.76911,                 2.2572,                 1.3816,                 0.7858,                0.50766,                0.66655,                0.39685,                 0.7868,                 2.4374,                 1.2352,              0.0099862,              0.0099862,              0.0099862
                     73,                0.76331,                 2.4196,                 1.3879,                0.80688,                0.45577,                0.64402,                0.39344,                0.79156,                 2.5117,                 1.2305,              0.0099858,              0.0099858,              0.0099858
                     74,                0.73619,                 2.1828,                 1.3608,                0.80328,                0.42763,                0.62905,                0.38421,                0.78541,                 2.6958,                 1.2595,              0.0099854,              0.0099854,              0.0099854
                     75,                0.71687,                 2.1602,                  1.347,                0.79948,                0.45355,                0.63842,                0.39498,                0.76605,                 2.5235,                 1.2251,               0.009985,               0.009985,               0.009985
